Date,Titles
26-12-2020,"Top five stocks which made you richer by up to 500% in 2020 | Mint. China set to surpass US as world's biggest economy in 2028. All About Cars - Hyundai i20 vs Tata Altroz, Nissan Magnite vs Honda Amaze, Sonet Petrol or Diesel. "
28-12-2020,"Tata Motors share price up 4% after CLSA maintains buy. Fuel tank bolts missing in 2000 km in Tata Harrier. Tata Motors drives past Brexit hurdle, but sales revival is key | Mint. "
29-12-2020,Sensex Ends 259 Points Higher As Markets Extend Gains To Fifth Day In A Row. Wipro shares rise 3% on buyback announcement. How Tata made Nexon EV a success story. 
30-12-2020,"Production-ready Tata Gravitas likely to be unveiled on 26 January, 2021. Sensex soars 1% to end above 44K, Nifty closes a tad below 13,000; metals shine | Mint. Production-Spec Tata Gravitas To Be Officially Unveiled On January 26, 2021. "
31-12-2020,"Tata Motors share rises 4% after Q3 global sales climb 37%. 1 lakh crore market-cap: 13 companies enter the niche club in 2021, check out the list. Stock market news: Tata Motors shares rise 1.17%. "
01-01-2021,"Infosys Fined $1,764.84 By Seattle Finance & Administrative Services. Tata Motors commercial vehicle range to get price hike from January 2021. Tata Motors To Hike Prices Across Commercial Vehicle Range From January 2021. "
02-01-2021,"Tata Motors total sales up 25% at 59,959 units in January. New Tata Safari 2021: Our observations after 1 day of driving. Review: Tata Safari, we miss you. "
03-01-2021,"2023 Tata Safari Facelift Revealed: Old vs New Compared. Gainers & Losers: Top 10 stocks that moved the most on March 1. Tata Motors total sales up 51% at 61,365 units in February. "
04-01-2021,"Which Is Tata Group's Most Expensive Stock? All You Need To Know About Tata Elxsi Share Price. Covid-19 lockdown: Tata Motors extends warranty, free service period for PV owners. Tata Motors extends warranty and free service period for owners. "
05-01-2021,"Tata Motors Reports Domestic Sales Of 39,530 Units In April 2021. Tata Motors registers 41% decline in April domestic vehicle sales. CSK vs MI Tata IPL 2023 Highlights: Rahane, Gaikwad lead CSK to 7 wickets win over MI | Mint. "
08-01-2021,"Mercedes-Benz Recalls Nearly 80,000 Cars Over Faulty Fuel Pump In The US. In Pics: Tata Motors, Bajaj Auto and more, check out which car and bike company has raised prices. Carmakers announce price hikes from August 2021. "
09-01-2021,"Tata Motors To Hike Prices From September 2021. Tata Motors becomes title sponsor of Yuvin Valorant Invitational esports tournament | Mint. Buzzing Stocks: HDFC AMC, Wipro, Tata Motors and other stocks in news today. "
11-01-2021,Most expensive cars in the world: Rolls Royce Boat Tail to Bugatti Centodieci. Chip shortage: Tata Motors says EV waiting period at 6 months. Tata Motors logs 31% rise in domestic vehicle sales in October. 
13-01-2021,Tata Motors share rises 4% after Q3 global sales climb 37%. New Tata Altroz turbo-petrol variant likely to be launched next month. Tata Motors shares rise 5% on robust global wholesales data. 
14-01-2021,"New Tata Altroz iTurbo bookings to open tomorrow; launch and price details revealed. Tata Safari reaches production milestone of 10,000 units. Tata Motors unveils Safari 2021; first unit rolled out of Pune plant. "
15-01-2021,"The Tata Gravitas (H7X) SUV. EDIT: Branded as the Safari!. 'Tere mere pyaar ke charche': Tata Motors teases Tesla amid rumours of JV; deletes tweet. Tata Safari Red Dark Edition Review: What's New? Features, infotainment, engine, comfort and more! Video - 5438. "
16-01-2021,"Tata Motors clarifies stance surrounding Tesla partnership rumours | Mint. Tata Altroz crosses 50,000 sales, new i-Turbo launched at Rs 773,500. Jeep Compass facelift launch and price to be announced on 27 January. "
17-01-2021,Tata Nexon EV emerged as the bestselling electric car in India in 2020. Tata Altroz iTurbo: 5 key highlights. Metropolis Healthcare board clears acquisition of Hitech Diagnostic for Rs 636 cr. 
18-01-2021,Up to 790% returns in 2 years! Here're 10 biggest wealth creators from Tata group. New Tata Safari spotted undisguised ahead of official launch. National Road Safety Month 2021 commences today. 
19-01-2021,"Tata Motors receives 98 patents in 2020. Tata Motors organises Nexon EV 'Mileage Challenge Rally' in Pune. Heavyweights lift Sensex by 834 pts; Nifty reclaims 14,500; banks, NBFCs surge | Mint. "
21-01-2021,"Wipro share buyback biggest ever in size; IT major announces Rs 45,500 crore in buybacks in 8 years. Key details. Tata Motors Announces Immediate Price Hike From January 22, 2021. Tata Motors hikes prices across the model range. "
22-01-2021,"Tata Motors Announces Immediate Price Hike From January 22, 2021. 2021 Tata Altroz iTurbo unveiled in India; will launch on January 22. Tata Motors hikes prices across the model range. "
23-01-2021,"Sensex, Nifty end at record high on first day of 2021; PSU banks shine | Mint. Tata Altroz iTurbo launched, starts at Rs 7.74 lakh. Tata Altroz iTurbo launched; prices start at Rs 7.73 lakh. "
24-01-2021,"Tata Motors Hikes Prices Of All Models By Up To INR 26,000 With Immediate Effect. Tata Altroz top-spec XZ+ variant introduced at Rs 8.25 lakh. Delhi Metro services on Republic Day 2021: Timings to parking details | Mint. "
26-01-2021,"Production-ready Tata Gravitas likely to be unveiled on 26 January, 2021. Tata Gravitas To Be Unveiled On 26th January 2021, Launch In February. Tata Gravitas all set to debut on January 26, 2021. "
27-01-2021,"Stocks in the news | IRCTC, Tata Motors, Tech Mahindra, Cipla, TVS Motor, PVR, BEL. Tata Altroz crosses 50,000-sales milestone. 2021 Tata Safari base variant spied ahead of launch. "
28-01-2021,"Stocks in the news | IRCTC, Tata Motors, Tech Mahindra, Cipla, TVS Motor, PVR, BEL. Tata Nexon EV turns a year old, close to 3000 units sold. Tata Safari is back! Bookings to open shortly. "
29-01-2021,"Kiran Jadhav picks Tata Motors stock in Anil Singhvis show | Know why he dubbed it a buy. Stocks in the news | IRCTC, Tata Motors, Tech Mahindra, Cipla, TVS Motor, PVR, BEL. Traders' Guide: Nifty may face hurdle near 13,800 and 14,000 levels. "
01-02-2021,"Tata Motors Discounts August 2021 – Tiago, Tigor, Nexon, Harrier. Sensex ends above 49K, Nifty tops 14,600 as banks, auto, infra stocks soar | Mint. Pent-up demand, festive season keep passenger vehicle sales in fast lane in Dec. "
03-02-2021,"‘Sub-standard range’: Delhi govt suspends subsidy on Nexon EV, Tata Motors retorts. No subsidy: Will Delhi government’s action hit Tata Nexon sales?. Hero MotoCorp share rises over 3% after February sales cross 5 lakh mark. "
05-02-2021,2 years with a Tata Nexon 1.5L Diesel. Factory to the World?. Warren Buffett at Berkshire Hathaway AGM 2021: 10 key highlights | Mint. 
06-02-2021,"Discontinued Tata Safari [2021-2023] Price, Images, Colors & Reviews. 2020 Tata Harrier Automatic : Official Review - Page 67. Top Indian Brands Show Resilience Recording Brand Value Growth in 2020 Despite Lockdown | Press Release. "
07-02-2021,2020 Tata Harrier Automatic : Official Review - Page 67. Monsoon session of Parliament from July 19 till Aug 13. Commercial vehicle exports set to grow as markets open up after the pandemic. 
08-02-2021,"2021 Tata Safari Review - Page 78. Britannia, Tata Motors, Maruti Suzuki and other top stocks to watch out for on August 2. Tata Motors Still In Loss. Yet Favoured By Analysts?. "
10-02-2021,"Sameer Wankhede, the Aryan Khan case officer, says facing 'punishment for being a patriot'. In-Depth Insights into Mahindra XUV700 Electric Testing. Tata Harrier Drives the Historic Sudarshan Bharat Parikrama Rally. "
11-02-2021,"Tata Motors share price gains 5% after September quarter earnings. Tata Motors passenger vehicles register 44 per cent growth in sales in October 2021. Tata Motors, Bharti Airtel, Hero MotoCorp and other top stocks in news on November 2. "
12-02-2021,Antilia bomb scare: Maharashtra govt drops charges against ex-Mumbai top cop Param Bir Singh. 2021 Tata Safari Review - Page 99. Wealth - 12-dec-2021. 
13-02-2021,Tata Motors appoints Marc Llistosella as new CEO & MD | Mint. Marc Llistosella to be CEO and MD of Tata Motors from July 1. My first legal affair | Tata Nexon XM (P) | Initial Ownership Review. 
15-02-2021,"EX-4.4. JAGUAR LAND ROVER REIMAGINES THE FUTURE OF MODERN LUXURY BY DESIGN | JLR Media Newsroom. Stocks in the news | Bharti Airtel, Tata Motors, Siemens, Lux, Bajaj Consumer, Deepak Nitrite, Delta Corp. "
16-02-2021,Tata Nexon - Drive Mode Issue. Tata-Owned Jaguar Targets All-Electric Cars by 2025 in Mission to Go Green. Tata Tiago and Tigor CNG variant spied testing. 
17-02-2021,Tata Altroz locks in a landmark entry into the India Book of Records. Oil leakage in a new Tata Altroz. Tata Altroz drives into the India Book of Records. 
18-02-2021,"Oil leakage in a new Tata Altroz. Manufacturer Not Liable For Dealer's Fault Unless Manufacturer's Knowledge Is Proved In Cases Where.... MUMBAI, FEB 21 (PTI) Money Market Operations as on FEB 18 2021. "
19-02-2021,"Cars, flights, hotels! N Chandrasekaran says Tata Super App to have all categories. Oil leakage in a new Tata Altroz. Four years of N Chandrasekaran: The marathoner builds his legacy at Tata Sons, one step at a time. "
20-02-2021,"Oil leakage in a new Tata Altroz. Kumbh Mela 2021: Check dates, registration link and all other details. Maruti eyes boom in CNG-run car sales | Mint. "
21-02-2021,"Tata Tiago limited edition arrives at dealerships. Tata Safari launch tomorrow: Price expectation, variants, other details | Mint. 2021 Tata Safari SUV Launching Today in India, Watch LIVE Streaming Here. "
23-02-2021,Gainers & Losers: Top 10 stocks that moved the most on February 23. Tata Motors turn investment experts bullish — some of them still unconvinced. GAIL will be out of Nifty50 from March 1. 
25-02-2021,2021 Tata Safari Review - Page 77. New Tata Safari deliveries begin. IRDAI approves Axis Entities' stake acquisition in Max Life Insurance. 
28-02-2021,Oil leakage in a new Tata Altroz. India's crude steel output grows 7.6% to 10 MT in January: Report | Mint. 2021 TATA SAFARI 4X2 SUV A Smooth Safari. 
01-03-2021,"Tata Motors DVR share price forecast: Where next for the automaker?. From new Toyota Fortuner to Tata Altroz Turbo, cars that will launch in January 2021 | Mint. TVS Racing Pulls Out Of Dakar 2021; Harith Noah To Participate As a Privateer. "
03-03-2021,"Tata Motors launches the Signa 3118 truck. Tata Motors trades higher for 6th straight day, hits over 3-year high. Brand new 2021 Tata Safari breaks down on delivery day!. "
04-03-2021,"Tata Nexon EV races to 4,000-unit sales in 14 months. Kerala Lottery Result 03.04.21 Karunya KR 493 Results Today at 3pm; here's where to check. Explained: Delhi HC ruling on wearing masks in vehicles, even if driving alone. "
05-03-2021,Tata Motors extends warranty and free service period for owners. 2 years with a Tata Nexon 1.5L Diesel. Client Success Stories. 
06-03-2021,"2020 Tata Harrier Automatic : Official Review - Page 67. Stock Market Highlights: Sensex, Nifty end at record closing high led by financials, metals stocks. Top-five cars sold in India in May 2021. "
07-03-2021,"Tata Motors retails 24110 passenger vehicles in June 2021. Safari love story Part 2 | Prassy's 2018 Tata Safari Storme VX 4x2 Varicor 400 | 73000 km completed. D-Mart standalone revenue rises 31.3% to Rs 5,031.75 crore in Q1. "
09-03-2021,Tata Motors inaugurates 70 new sales outlets in emerging markets across Southern India in a single day. Tata Motors opens 70 new sales outlets in one day. Tata Motors launches 70 new outlets across southern India in single day. 
11-03-2021,"Maruti Suzuki sales fall; Tata Motors reports 94 pc rise on Dhanteras | Mint. Chennai to Bhubaneswar (~1300 km) in two days with the Tata Nexon EV. Tata EVs’ total cost of ownership will be on par with petrol, diesel cars by 2023: Shailesh Chandra. "
12-03-2021,Tata Motors delivers 60 Ultra Urban 9/9 electric buses to Ahmedabad Janmarg Limited. LIC shareholding in Tata Motors crosses 5%. 2021 Tata Safari Review - Page 99. 
16-03-2021,"Mercedes-Benz expects to sell 2,000 cars which are priced around ₹1 cr each. Exclusive: Tata Motors in talks for electric mini trucks; also developing hydrogen tech, says Girish Wagh,.... General Motors Finds Itself in a Jam | Mint. "
19-03-2021,"Tata Motors introduces new compact ambulance Magic Express | Mint. This stock owned by Rakesh Jhunjunwala has tripled in six months, hit all-time high today. First-Ever 2021 Tata Safari with Aftermarket Alloy Wheels is Here. "
20-03-2021,"Tata Motors says CEO-designate Marc Llistosella will not join company. Japanese prime minister to visit India on March 20, 21 | Mint. Life with my Mahindra Thar diesel AT: 2 years & 42000 kms later. "
21-03-2021,My 2020 Flame Red Tata Tiago XZA+ Automatic Review | EDIT: 2 years & 15000 km up. Building on Growth 2.0. Benelli's new entry-level adventure tourer TRK 502X: Details here | Mint. 
22-03-2021,"Tata Motors stock price declines amid weakness in the market. Centre raises ₹8,846 crore through its exit from Tata Communications | Mint. Maruti Suzuki India to raise prices to tackle higher costs. "
23-03-2021,"Sensex Reclaims 50,000, Nifty Above 14,800; Banking, Auto Stocks Trading Firm. Tata eyes stake sales in financial services units | Mint. Tata Sons plans stake sale in Tata Capital, other financial services units. "
25-03-2021,"Tata builds small ECV, gears up for year-end launch | Mint. Tata Power-DDL partners with SUN Mobility to set up a network of Swap Points™ in New Delhi. Swiggy to cover COVID-19 vaccination cost of over 2 lakh delivery partners. "
26-03-2021,"JLR's EV launch, growth in PV, CV segments boost Tata Motors' prospects | Mint. MG Motor India and Tata Power install EV charging station in Ludhiana. M&M to merge Mahindra Electric with company for growth in EV segment. "
27-03-2021,"Tata Sons increases stake in Tata Steel to 33%. Toyota Kirloskar to hike vehicle prices from April | Mint. 2018 BMW X1 X-drive M-sport: 40,000 Km ownership update. "
