Date,Titles
22-9-2020,"Tata Altroz Turbo variant spied sans camouflage ahead of launch. Tata Tiago crosses 3 lakh unit production milestone. Tata Motors rolls out the 3,00,000th Tiago from its Sanand plant. "
23-9-2020,"Charges Framed Against Pradeep Panigrahi, Akash Pathak In Tata Motors Job Forgery Case | Odisha. Court frames charges against MLA in job scam. Tata Motors slashes Altroz diesel prices by Rs 40,000 to cash in on festive demand. "
24-9-2020,"Tata Tiago crosses 3 lakh unit production milestone - Page 3. Festive season sales: Flipkart ties up with Max Fashion to widen portfolio. Isuzu Motors drives in BSVI-compliant D-Max range in India, prices start at ₹7.84 lakh | Mint. "
25-9-2020,Tata Tiago crosses 3 lakh unit production milestone - Page 3. Harley-Davidson to shut operations in India; here are some of the auto brands that have exited India in.... Ministry Of Road Transport And Highways To Use IT Services For Better Enforcement Of Traffic Rules. 
26-9-2020,"Kia Sonet, Tata Nexon or Vitara Brezza? Which of these compact SUV tops list of 10 most powerful cars in.... Massive protest in London against COVID-19 lockdown and restrictions | Mint. Tata provides 51 Winger ambulances to Pune District Council in fight against COVID-19. "
27-9-2020,"Tata Nexon deals: EMIs starting at Rs 5,999, zero down payment, and other discounts offered by Tata Motors. President Kovind gives his assent for 3 farm bills passed by Parliament | Mint. Kerala MVD to use Tata Nexon EVs for enforcement duties. "
29-9-2020,Tata Sons looks to buy Mistrys' stake; not keen on new stakeholder. Walmart looks to join hands with Tata group in retail push | Mint. 51 units of Tata Winger Ambulance delivered to Pune Zilla Parishad. 
30-9-2020,"Tata Motors share rises 4% after Q3 global sales climb 37%. Buy Tata Motors, target price Rs 252: Motilal Oswal. Tata Motors turn investment experts bullish — some of them still unconvinced. "
3-10-2020,Tata Motors begins work on Altroz-based sedan. TCS declares ₹12 a share interim dividend | Mint. Tata Motors opens its fifth driver well-being facility in Udaipur. 
4-10-2020,"Tata Motors Bets Big On SUVs. Amaria is new MD of Tata Capital Financial Services. Good Friday 2020: Check out wishes, images, status and messages. "
5-10-2020,"Market Highlights: Bank, Auto drag Sensex by 300 pts; Nestle, HDFC Bank gain; Axis, SBI shed | Mint. Infographic: 5-step guide to restart your vehicle post-lockdown. Mother's Day 2020: Wishes, Whatsapp status, images, quotes, messages for your mom. "
6-10-2020,"This stock turned Rs 1 lakh into Rs 7 lakh in one year, did you miss the rally?. T1 Prima Race Truck From Tata Motors: Picture Gallery. Stock Market Highlights: Sensex, Nifty end with gains, up nearly 1%; PSU banks surge, IndusInd Bank top gainer. "
7-10-2020,"Rs 8 to Rs 1,258: This solar stock turned into a multibagger in three years, hit record high today. TCS Q1 results today: How investors should trade the stock; 6 major factors to watch. Not corporate governance, Cyrus Mistry eyes foothold in group: Ratan Tata | Mint. "
8-10-2020,"Tata Nexon, Altroz prices increased from August 10, 2020. How Tata Motors Finance navigated its way through this pandemic and built a future ready organisation. Tata Motors launches health and hygiene accessories. "
10-10-2020,"Nearly 3 lakh cars, bikes recalled in India in 2023. Top 10 Arbitration Judgments [January To September 2023]. Sensex cracks 1066 points on heavy selloff, Nifty ends at 11,680; banks, IT tank | Mint. "
11-10-2020,Tata Altroz driven: ‘Gold Standard’ losing Midas touch as segment grows competitive?. Kolkata Metro services to go up by 25% from 11 November | Mint. Tata Gravitas to be launched in early 2021. 
12-10-2020,"Indian Hotels shares delivered multibagger returns in three years; can they hit fresh high?. Tata HBX shows production-ready alloy wheels ahead of launch. Rahul Gandhi says President should inaugurate new Parliament building, not PM. "
13-10-2020,"Sensex, Nifty end with modest gains in choppy session; HCL Tech, Infy top charts | Mint. Car Sales analysis - Jan to Dec 2020. Tesla cuts prices of Model S variant in United States, China. "
14-10-2020,"TCS Dividend Payment Date: Tata Consultancy Services likely to announce interim dividend this week - Check.... TCS shares trade in red - Buy, Sell or Hold? Heres what brokerage suggests. Sensex recovers to end 169 points higher led by banks; Nifty settles at 11,971 | Mint. "
16-10-2020,"This Tata-backed stock turned ₹1 lakh into ₹10 lakh in 2 years, rising about 900% on D-Street | Mint. JLR to launch electric Jaguar I-PACE in India in early 2021. Audi Q2 India launch on October 16, 2020. "
17-10-2020,Tata Motors Partnered with HDFC Bank for Financing of Passenger Vehicles. India ranks 94th in Global Hunger Index; falls into 'serious' category. CoC approves Kalrock Capital-Murari Jalan's plan to revive Jet Airways. 
18-10-2020,"Tata Motors revises Nexon EV prices: Details here | Mint. Tata Motors, HDFC Bank team up to offer festive financing offers: Rs 799 per lakh per month EMI & more benefits!. 'May good triumph over evil': Joe Biden, Kamala Harris' wishes on Navratri. "
19-10-2020,"Sensex, Nifty end higher buoyed by gains in banks, financials, FMCG stocks | Mint. Gainers & Losers: 10 stocks that moved the most on October 19. At 0.9% of revenues, firms spend dismal Rs 36,000 crore on R&D in FY20. "
21-10-2020,"Jaguar Land Rover using Aerospace Technology to develop Future Lightweight Vehicles. Production-Spec Nissan Magnite Subcompact SUV Global Unveil Date Announced. Indices recoup losses; Sensex, Nifty settle higher for fourth day in a row | Mint. "
22-10-2020,"Sensex, Nifty snap 4 days of gains, close in the red; banks, pharma stocks bleed | Mint. Best offers, discounts on cars this festive season: Maruti, Honda, Hyundai, Tata Motors, others. Tata Motors to kick off service camp across 1500+ dealerships in November. "
23-10-2020,"GM India accumulated losses inch towards Rs 10,000 crore. TCS, Infosys or HDFC Bank: Which company has the best history of rewarding its shareholders?. CSK vs MI Tata IPL 2023 Highlights: Rahane, Gaikwad lead CSK to 7 wickets win over MI | Mint. "
24-10-2020,"Tata Motors reaches 5 million production milestone, last million units in 28 months. Sensex ends over 500 points higher, Nifty near 13,750 as banks, financials soar | Mint. Tata Motors bags order of 6413 vehicles from Andhra Pradesh State Civil Supplies Corporation for this LCV. "
25-10-2020,"Tata Motors crosses 40 lakh cumulative production milestone. Sensex ends down 287 pts, Nifty below 17700; PSU banks surge, FMCG stocks hit | Mint. Dussehra Picks | These 11 stocks surge over 300% in a year. "
26-10-2020,"RIL, HDFC Bank drag Sensex by 540 points, Nifty ends at 11,768 | Mint. Gainers & Losers: 10 stocks that moved the most on October 19. Planning a car? Offers galore this festive season. "
28-10-2020,"Buy TATA Motors; target of Rs 230: Motilal Oswal. Sensex tanks 600 pts, Nifty ends at 11,730 amid global rout; Bharti Airtel shines | Mint. Tata Altroz Price - Images, Colours & Reviews. "
29-10-2020,"TVS Motor Company posts ₹196 crore net in Q2. Sensex, Nifty end lower for 3rd straight session; banks, auto stocks drag | Mint. Tata Gravitas Automatic interior leaked ahead of launch; sunroof missing. "
30-10-2020,"Rs 117 to Rs 1,246: This defence stock turned into a multibagger in three years. Sensex, Nifty end lower for 3rd straight session; banks, auto stocks drag | Mint. Closing Bell: Nifty ends below 11,650, Sensex drops 135 pts; metal stocks shine. "
31-10-2020,"Tata Motors launches ‘Grahak Samvaad 2020’ to enhance customer experience. Unlock 5: Lockdown extended till 31 Oct, cinema halls can operate at 50% capacity | Mint. Best offers, discounts on cars this festive season: Maruti, Honda, Hyundai, Tata Motors, others. "
1-11-2020,"NTA JEE Main 2020 announced at jeemain.nta.nic.in! Exam Pattern, dates released; Check details. Jamshedpur: Steel City’s annual canine show begins. Renault HBC (Vitara Brezza rival) compact SUV spied ahead of debut at 2020 Auto Expo. "
3-11-2020,"TCS dividend history: A look at Tata group IT giants payouts in past five years. Tata Motors begins work on Altroz-based sedan. TCS, Infosys or HDFC Bank: Which company has the best history of rewarding its shareholders?. "
5-11-2020,"Bitcoin rally: What is bitcoin halving that is seen responsible for the bull run? | Mint. Rs 20 to Rs 114: This food stock turned into a multibagger in three years, rose 5% today. Meet the Lalit Modis of the Stock Market: Tata Power, Tata Steel, and Tata Motors. "
7-11-2020,"Top-three India-made cars with five-star Global NCAP rating. MG Hector Plus launch next week: Expected price, features | Mint. Chinese EV maker Li Auto files for US listing. "
8-11-2020,"Hyundai Creta crosses a million sales in India. Hyundai Creta sales cross 10 lakh mark in India. Scooter exports scale new high, TVS and Honda drive resurgence. "
10-11-2020,65 units of Tata Nexon EV delivered to Kerala Motor Vehicle Department. New Hyundai Elite i20 Turbo DCT spied testing ahead of launch. Sensex zooms 680 points to hit record high; Nifty ends at 12631; banks shine | Mint. 
11-11-2020,"Indices gain for 8th day, Sensex ends 316 pts higher; Nifty near 12750; RIL down | Mint. NMDC's Rs 1,378 crore share buyback opens today, stock jumps nearly 3%. Jeep Compass discount benefits up to Rs 1.5 lakh in November 2020. "
13-11-2020,"Sensex ends 86 points higher in volatile session; Nifty at 12,720; banks recover | Mint. Tata Nexon: Global NCAP's first 5-Star Indian car. Do you own any of these 28 stocks that helped Nifty scale Rs 100 lakh crore in market-cap?. "
14-11-2020,"Muhurat Day Closing Bell: Indices end at record closing, Nifty above 12,750; BPCL up 5%. Sensex recovers to end 169 points higher led by banks; Nifty settles at 11,971 | Mint. Diwali 2020: Sensex, Nifty hit lifetime highs in special Muhurat trading session. "
15-11-2020,"Tata Motors Outlook for the Week (December 25, 2023 - December 29, 2023). Pollution levels severe in Delhi as cracker ban is flouted | Mint. Delhi's air quality turns 'severe' post Diwali; firecracker ban goes up in smoke. "
16-11-2020,HDFC Asset Management Company appoints Navneet Munot as MD & CEO. Toyota Kirloskar Motor posts 12 percent growth in retail sales during Dhanteras. Apple iPhone 12 Mini review: Are small phones back? | Mint. 
17-11-2020,"Car buyers opting for more Tata petrol cars than diesel: Here’s why!. Sensex ends at record high led by banks, gains 314 pts; Nifty closes at 12,874 | Mint. India Inc's Q2 profit grows 3x to record Rs 1.45 lakh cr; sales down 6.3%. "
18-11-2020,"DIY - Illuminated power window switches in the Nexon & other Tata cars. Days in office to reduce 30%, business travel 50% after pandemic, says Bill Gates. Tata Motors extends Diwali offer on small commercial vehicles: Win LED TVs, gold vouchers and more. "
20-11-2020,"Sensex jumps 282 pts led by banks, financials; Nifty ends at 12,859; RIL slips | Mint. US economy may shrink as COVID-19 cases surge: Robert Kaplan. Bombay High Court junks pleas challenging closure of Talegaon plant. "
21-11-2020,Maharashtra govt to build 8.82 lakh houses under new rural housing project | Mint. Kia unveils two rugged Sorento X-Line Concepts. Hyderabad teen claims to be 'first Indian' to complete graduation at 14. 
22-11-2020,"Tata Technologies IPO to open for subscription on November 22, 20 years after TCS went public. Audi Q3 and Tata Hexa drive to the Rolling Hills of Sakleshpur. CG Power lenders agree for loan restructuring, pave way for Murugappa takeover | Mint. "
23-11-2020,"Indian Corporate Bonds dealt-Oct 8. Tata Motors Associate With Jamshedpur Fc As Official Automobile Partner - Jamshedpur Football Club. Sensex closes above 44,000, Nifty holds above 12,900; ONGC top gainer | Mint. "
24-11-2020,"N. Chandrasekaran appointed as chairman of board of Tata Chemicals. Driving for resilience: An interview with the CEO of India's Tata Motors. Markets on fire, indices close at record highs; banks, auto stocks soar | Mint. "
26-11-2020,Ratan Tata's soul-stirring post on 12 years of 26/11 Mumbai terror attack. Read here | Mint. 12th anniversary of 26/11 terror attack: Ratan Tata pays tribute to Mumbai citizens. Tata Steel to raise $7 billion from sale of Netherlands business. 
27-11-2020,"Odisha Vigilance files 5,000-page chargesheet against former IFS officer Abhay Pathak, son in DA case. Sensex, Nifty end lower in choppy trade; broader indices outperform | Mint. D-Street Buzz: Nifty Auto outperforms led by Tata Motors, TVS Motor; Ashok Leyland, Exide up 4-5%. "
28-11-2020,"DTC moves closer to procuring 1,250 buses. Biden will be a president who represents the best of America, says Kamala Harris. 2020 Tata Nexon Review: Transition boasts much more to it than meets the eye. "
29-11-2020,"Court frames charges against MLA in job scam. Tata, HDFC groups in race to cross $200 billion market capitalisation. All About Cars - Nissan Magnite vs Tata Nexon, Hyundai Creta or Kia Seltos. "
4-12-2020,"Tata Motors' Rajendra Petkar: 'Pandemic paving the way for significant collaboration opportunities.'. Sensex, Nifty close 4% lower as bears tighten stranglehold | Mint. Traders' Guide: Nifty has key support at 14,600 and 14,500 levels. "
5-12-2020,Jaguar Land Rover owner’s India business has no value: CLSA. Tata Motors has zero value without Jaguar Land Rover: CLSA. Tata Altroz turbo petrol to be launched this festive season - Report. 
6-12-2020,"Rs 7 to Rs 326: This NBFC stock turned into a multibagger in three years. JLR saved the last quarter for Tata motors⁠— but the challenges in China, UK, and Europe are mounting. Mahindra & Mahindra rallies 6% as board to consider fund raising plan. "
7-12-2020,"Auto Expo 2020 to be held from February 5-12 next year. Auto Expo 2020 preview. Top 15 new SUV launches in 2020 - Maruti Brezza Petrol, Hyundai Creta, Tata Harrier Auto. "
8-12-2020,"Tata Motors hikes prices of Nexon petrol by up to Rs. 14,500. Tata Nexon, Harrier, Altroz, Tiago and Tigor prices revised. Tata Power merges Mundra plant into parent for capital support | Mint. "
