Date,Titles
24-12-2021,"BT-NASSCOM virtual roundtable: How Electra EV built Tata Motors' electric cars |  My Tata Nexon XMA(S) - Initial Ownership Review |  Keeping Customer As The Focus We Re-Imagined Our Service Processes – Dimple Mehta, Tata Motors"
26-12-2021,Aarthi Subramanian: Tata's Digital Boss |  Is this the Tata Punch CNG test mule?
27-12-2021," Tata Motors Delivers All-New Winger Vaccine Vans in Gandhinagar, Strives to Support Government Vaccination Drive |  2022 Tata Harrier and Safari spied testing; likely to get a petrol engine"
28-12-2021,"Buzzing Stocks: Paytm, Eicher Motors, TCS, Tata Motors, PB Fintech, JK Cement, others in news"
29-12-2021," Tata Motors Delivers All-New Winger Vaccine Van in Pantnagar, Strives to Support Government Vaccination Drive"
30-12-2021, New cars from Tata Motors likely to be introduced in 2022
31-12-2021," Stock Market Highlights: Nifty up 24% in 2021, Sensex 22%; Tata Motors, Wipro among top gainers |  Buy Tata Motors, target price Rs 575: Emkay Global"
01-01-2022,Tata Motors to hike prices by 2 |  Tata Motors becomes the best-ranked brand in the 2023 YouGov Auto Rankings |  Tata Motors To Hike Commercial Vehicle Prices By Up To 2
02-01-2022,"Tata Motors sales grew by 27% on-year in January 2022; stock skids over 2% |  SMS spamming by Tata Motors for I |  Auto stocks, bank stocks, Tata Motors, BPCL and other hot stocks on February 1, with an eye on Budget 2022"
04-01-2022,Tata Motors receives first PLI-AUTO certificate from ARAI for 12m fully built bus in M3 Category |  ARAI awards Tata Motors first PLI auto certificate in M3 category |  Tata Motors To Hike Commercial Vehicle Prices By Up To 2
07-01-2022,Tata Motors to increase price by up to 2
08-01-2022," Tata Motors soars auto sales rise 51% YoY in July22 |  Auto sector bounces back in July; Maruti, Tata, Hyundai post record sales"
09-01-2022," Tata Motors sells 78,843 vehicles in August 2022"
10-01-2022," Tata Motors total domestic sales soar 44% at 80,633 units in September  |  Tata Motors clocks best-ever sales in September, H1 already 73% of record FY2022"
11-01-2022, LIC stake crosses 5% in Tata Motors
12-01-2022,"Nifty at record high: ITC, Tata Motors among top contributors since previous all-time high "
13-01-2022,"Tata Motors, TCS, Paytm, and other hot stocks on January 13 |  Top stocks in focus: TCS, Infosys, Wipro, Tata Motors, Kotak Bank"
15-01-2022, Tata Punch fire incident - Customer Asks Burning Questions
16-01-2022,2020 Tata Harrier Automatic : Official Review - Page 92 |  Tata Motors Group global wholesales rise 2Percentage to 285 lakh units in Q3 FY22
17-01-2022,"Tata Motors' flagship SUV, the Safari joins the #DARK range |  Tata Motors drives in Safari Dark edition at Rs 19 |  Tata Motors launches Safari Dark Edition; check out price, other details here"
18-01-2022,"Tata Motors To Hike Car Prices From January 19, 2022 |  Buy Tata Motors shares, price target Rs 600: Sanjiv Bhasin explains why Tata Group company will outperform |  Tata Motors to hike prices of passenger vehicles from Wednesday"
19-01-2022,"Tata Motors To Hike Car Prices From January 19, 2022 |  Tata Motors to launch the CNG range of cars in India on 19 January, 2022 |  Tata Motors to hike prices of passenger vehicles from Wednesday"
21-01-2022,Which Is Tata Group's Most Expensive Stock? All You Need To Know About Tata Elxsi Share Price |  Why are Tata Motors shares trading higher amid volatile trade? |  2020 Tata Harrier Automatic : Official Review - Page 92
22-01-2022, Tata Motors To Launch 3 Electric Cars Priced Under ₹ 10 Lakh
23-01-2022,Guenter Butschek: Still Driving Tata Motors? |  Tata Motors steps on the accelerator for new model launches
24-01-2022, Is Tata Safari all-set to dominate the 7seater SUV segment? |  Tata Tigor i-CNG: Variants explained
27-01-2022," Tata-owned Air India in talks with multiple banks for Rs 3,000-cr loan: Report"
28-01-2022,"Which Is Tata Group's Most Expensive Stock? All You Need To Know About Tata Elxsi Share Price |  Tata Motors pips Mahindra to become the leader in the SCV segment |  Nifty Auto index in the fast lane, climbs over 100 pts; M&M, Eicher, Tata Motors, Bosch, Bharat Forge drive the "
29-01-2022,Tata Safari top-spec variants get a new feature
30-01-2022,Tata Nexon EV sales surpass 13500 mark in India
31-01-2022,"Tata Motors reports standalone net profit of Rs 175 |  Tata motors Q3 Results 2022 - Net Loss Stood at Rs 1,516 Crore |  Tata Motors turns profitable after 7 quarters"
01-02-2022,Tata Motors' passenger vehicles business hive-off comes into effect from today  |  Tata Motors outsells Hyundai to emerge as the second bestseller in India in December 2021 |  Tata overtakes Hyundai in December
02-02-2022,"Tata Motors, Maruti Suzuki, Tech Mahindra, HDFC and other hot stocks on February 2 |  Overcoming a Tata dilemma & buying a Nexon Petrol"
03-02-2022,"Defective 2022 Tata Safari  |  Maruti Suzuki, Tata Motors, M&M, EaseMyTrip and other hot stocks on March 2"
04-02-2022,Tata Motors delivers 712 EVs in Maharashtra and Goa on one single day |  Multiple issues on brand-new Tata Safari Dark Edition
06-02-2022," Pathetic Tata Nexon buying experience  |  The story of Ratan Tata’s ‘revenge’ on Ford, as told by Vedant Birla"
08-02-2022," Hyundai overtakes Tata Motors as India's 2nd largest PV player; Renault, MG see sales drop |  Is Tata Motors on track to go debt-free by next fiscal?"
09-02-2022,CCI clears Tata Motors off charges of anti-competitive practices in 2 cases |  Tata Group stock rises 16% in afternoon trade; here’s why
10-02-2022,"Rumour: Tata Harrier mid-life facelift in the works; could get ADAS & Petrol engine option |  Weekly news round-up: Tata Tiago EV launched, New Hyundai Verna spied, Tata Safari XMS variant launched"
11-02-2022," Tata Motors' sales increase y-o-y by 15 |  Upcoming Maruti, Tata and Hyundai cars to debut at Delhi Auto Expo"
12-02-2022,Tata Safari all set to get a makeover: Facelift SUV spied testing |  Tata Motors sales in November 2022; sold 75478 units
13-02-2022,2020 Tata Harrier Automatic : Official Review - Page 92
14-02-2022, 2020 Tata Harrier Automatic : Official Review - Page 92
18-02-2022,"Electric vehicles are the future, hybrid tech only for few years: Tata Motors |  JP Morgan sets 'overweight' target on Tata Motors, stock seen to rise over 30% ahead"
19-02-2022," Tata Punch, Safari Kaziranga Editions spotted at dealership"
20-02-2022,"Weekly news roundup: Kia Carens launched, 2022 Maruti Baleno images leaked, Tata Kaziranga Editions"
21-02-2022," Nifty Auto holds steady amidst volatile markets as heavyweights Tata Motors, Hero MotoCorp and Maruti drive the chart"
22-02-2022,"Speaking to Anand Kulkarni from Tata Motors: The CarWale Podcast |  Tata Harrier BS4 vs BS6: Differences & reason for more power |  All-new Tata Safari bookings open NOW; price announcement, delivery starts from 22 Feb"
23-02-2022,"Tata Motors celebrates India's #1 SUV brand |  Defective 2022 Tata Safari  |  Tata Motors launches Kaziranga edition SUVs Punch, Nexon , Harrier and Safari "
24-02-2022,Multiple issues on brand-new Tata Safari Dark Edition
25-02-2022,"Lost my Tata Hexa to floods |  Nifty Auto on a bullish sprint; Tata Motors, Hero MotoCorp, Maruti, TVS Motor drive the performance"
27-02-2022,"Stocks To Watch Today: Maruti Suzuki, CIL, Adani Energy, Tata Motors & More |  Defective 2022 Tata Safari  |  Weekly news round-up: 2022 Maruti Wagon R launched, Kia EV6 trademark filed, Tata Nexon Kaziranga edition "
28-02-2022,"Tata Motors, CG Power, HUL, Bajaj Auto: Stocks to watch on Tuesday |  Tata rolls out five lakh units of the Nexon |  Tata Nexon races past 500,000 production milestone in 67 months"
01-03-2022,"Tata Motors, Maruti Suzuki, Future Retail and other hot stocks on the first trading day of 2022 |  Tata Motors stock soars 3% after PV sales increase 50% yoy |  Tata Motors announces the Auction winner of its Tata Punch Kaziranga Edition"
02-03-2022, SMS spamming by Tata Motors for I
03-03-2022,"Tata Motors goes #Hyperlocal for its passenger vehicle buyers |  Stocks in news: Tata Motors, HCL Tech, Vedanta, Infosys and more |  Tata Motors to deploy mobile showrooms in rural areas to offer doorstep car buying experience"
05-03-2022, 2020 Tata Harrier Automatic : Official Review - Page 98 |  Tata Motors announces the Auction winner of its Tata Punch Kaziranga Edition
06-03-2022, Why I chose the Tata Nexon over the Tata Punch & Nissan Magnite
08-03-2022, Tata Motors celebrates 1st anniversary of Tiago NRG |  The ten top-selling cars of July 2022: Tata Nexon holds on to number four; Maruti Suzuki S-Presso makes an
10-03-2022,Tata Motors retains No |  Tata Motors domestic sales climbs 44% YoY in September 2022 |  Tata Motors shares: Rs 500 target in sight despite chip shortage worries
11-03-2022," Tata group Chairman N Chandrasekaran responds to Nitin Gadkari’s letter, says ‘team will be in touch’"
15-03-2022,Tata Motors receives an order for 250 EVs from Aurangabad Mission Green Mobility |  Europe exposure a risk for Tata Motors  |  Tata Appoints N
16-03-2022,Tata Motors has been making Strides in Developing Hydrogen Fuel Cell Technology in India |  Tata Nexon EV prices hiked by Rs
17-03-2022, Ahmedabad: Tata Motors set to take over Ford’s Sanand plant |  Tata in the race to acquire Ford's Chennai plant
18-03-2022,"In 7 years, Tata Motors manufactured 5 lakh cars at Sanand plant"
19-03-2022,"Weekly news round-up: Toyota Glanza, Jeep Meridian, and Tata Altroz Automatic"
20-03-2022, 2022 Tata Safari: Found a hole in engine manifold during 1st service
22-03-2022,Tata Altroz DCA (Dual Clutch Automatic) all technologies explained |  Tata Motors to increase prices of commercial vehicles from April 1 |  Tata Motors to raise prices of CVs from April 1st
23-03-2022, Tata Motors to hike commercial vehicle prices
25-03-2022,"10 years & 1,00,000 km with a Tata Nano |  Tata Motors inaugurates new dealership in Chennai"
28-03-2022,Which Is Tata Group's Most Expensive Stock? All You Need To Know About Tata Elxsi Share Price
30-03-2022, Tata Altroz DCA Review 
31-03-2022,"Buy Tata Motors, target price Rs 650: Motilal Oswal Financial Services |  Tata Motors Q4 Results 2023: Date, Time, Preview, Expectations, Stock Performance Ahead Of Quarterly Earnings |  Buzzing Stocks: Infosys, HDFC Bank, Tata Motors, Zydus and others in news today"
01-04-2022," Tata Motors Delivers All-New Winger Vaccine Van in Pantnagar, Strives to Support Government Vaccination Drive"
02-04-2022, Tata Motors CSR Arm Empowers Women Entrepreneurs |  SMS spamming by Tata Motors for I
05-04-2022,"Tata Avinya, Estimated Price Rs 30 Lakh, Launch Date 2024, Specs, Images, News, Mileage |  2020 Tata Harrier Automatic : Official Review - Page 98"
07-04-2022, Tata's NINL plant reaches 100% capacity utilisation in 1 yr of acquisition
09-04-2022," My Orange Tata Nexon & My relationship of 15+ years with Tata Motors |  Tata Motors Finance asked to return vehicle, pay Chandigarh resident Rs 1"
10-04-2022,"Tata Motors vs Maruti vs M&M: Which stock should you buy this festive season? |  Tata Motors on track to sell 500,000 PVs, 50,000 EVs in FY2023"
11-04-2022, Why Tata Motors DVR Share Price is Falling
13-04-2022," Tata Motors adds 160 new service workshops, total 705 outlets"
16-04-2022, Altroz DCA: Tata brings hi-tech auto to fill a gap
17-04-2022,"Weekly news round-up: 2022 Maruti Ertiga launched, Tata discounts in April, Honda City hybrid unveiled |  Tata’s Next 4WD Model Likely To Be An EV: Shailesh Chandra"
18-04-2022, Multiple issues on brand-new Tata Safari Dark Edition |  Know Tata Harrier SUV's loan EMI on Rs 1
19-04-2022, Know Tata Safari SUV's loan EMI on Rs 1
20-04-2022,Transmission failure in brand-new Tata Nexon |  Tata Motors Group reports muted global wholesales |  5 upcoming Tata electric cars in India: Sierra EV to Curvv EV
21-04-2022," Tata Tiago crosses 4 lakh cumulative sales-mark |  CSK vs MI Tata IPL 2023 Highlights: Rahane, Gaikwad lead CSK to 7 wickets win over MI "
22-04-2022,"Tata Motors delivers 101 EVs in a day in Chennai |  This Tata Group stock turned Rs 1 lakh into Rs 18 lakh in a year, do you own it? |  Tata Motors delivers 101 electric vehicles in a day: Nexon, Tigor EV"
23-04-2022,"Tata Motors Price Hike April 2022 - Nexon, Punch, Harrier, Safari, Tiago |  Tata Motors announces price hike across all car models |  Tata Motors Jamshedpur employees pay scale up Rs 14 K, 151 Bi-Six made permanent"
24-04-2022,Brand new Tata Altroz DCA suffering oil leakage from gearbox
25-04-2022,"Tata Motors signs a MoU with Lithium Urban Technologies for one of the biggest EV fleet deployment in India |  Tata Motors partners with Lithium Urban Technologies |  Tata Motors, Lithium ink deal for 5,000 electric sedans"
26-04-2022,"Tata Motors partners with Lithium Urban for deploying 5000 XPRES-T’ EVs |  Stocks in News, December 19: Sun Pharma, Tata Motors, Tech Mahindra, Mastek Ltd, Sapphire Foods India Ltd |  How I ended up buying a Tata Harrier as my old Duster AWD replacement"
27-04-2022, 2022 Tata Nexon EV spotted once again ahead of its launch
28-04-2022,Tata Motors to unveil new EV tomorrow: What to expect |  Tata Motors to announce next electric vehicle on April 29
29-04-2022,"Tata Motors to announce next electric vehicle on April 29 |  Tata Avinya Electric SUV Global Debut: Specifications, Price in India, Launch"
30-04-2022,"Tata Avinya, Estimated Price Rs 30 Lakh, Launch Date 2024, Specs, Images, News, Mileage |  Tata Motors announces discounts of up to Rs 40000 in April 2022"
03-05-2022,Tata Hexa XTA: 3 year service update & fixed multiple issues
04-05-2022,Tata Motors to hike car prices for fourth time this year |  Tata Motors' passenger vehicle sales speed up; here’s what kept them in top gear |  Check-engine light came ON during delivery of my brand new Tata Safari
05-05-2022,Tata Motors launches e-cargo transport solutions with the all-new Ace EV |  2020 Tata Harrier Automatic : Official Review - Page 98
06-05-2022,"Tata Motors plans to expand its R&D base |  Tata Punch : Price, Mileage, Images, Specs & Reviews"
07-05-2022,"Tata Motors celebrates 1 lakh happy customers of its smart pick-up, the Intra |  Tata Motors, Kotak Mahindra Bank, IndusInd Bank among stocks to watch out for on July 5 |  Tata Motors hopes to pay dividend soon: N Chandrasekaran"
